has_ligand,n_bonds,bond_C01-NZ,bond_C-N1,bond_C2-SG,n01_catcys_sg,n01_nearest_cys,n01_nearest_cys_d,catcys_is_nearest,in_attack_range,thio_species,thio_c_s,thio_planarity,thio_has_oxt,n01_thio_c,iface_res_8A,chains,job,sample,model,iptm,ptm,ranking_score,nearest_lys_nz_d,nearest_lys_resi,bond_C-N01,bond_C2-N01,job_base,is_seed,sample_id
True,4,0.918,1.399,1.787,2.635,B/91,2.635,True,True,UBGT,1.787,328.1,False,1.481,5,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-4_sample-1,sumo2_k11_tetrahedral_ube2w/seed-4_sample-1/model.cif,0.63,0.74,0.68,,,,1.481,sumo2_k11_tetrahedral_ube2w,True,seed-4_sample-1
True,4,0.8,1.41,1.781,2.605,B/91,2.605,True,True,UBGT,1.781,329.8,False,1.452,7,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-4_sample-2,sumo2_k11_tetrahedral_ube2w/seed-4_sample-2/model.cif,0.64,0.74,0.69,,,,1.452,sumo2_k11_tetrahedral_ube2w,True,seed-4_sample-2
True,4,0.865,1.434,1.82,2.646,B/91,2.646,True,True,UBGT,1.82,328.8,False,1.473,11,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-4_sample-3,sumo2_k11_tetrahedral_ube2w/seed-4_sample-3/model.cif,0.64,0.74,0.68,,,,1.473,sumo2_k11_tetrahedral_ube2w,True,seed-4_sample-3
True,4,0.912,1.477,1.783,2.61,B/91,2.61,True,True,UBGT,1.783,328.7,False,1.474,10,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-4_sample-4,sumo2_k11_tetrahedral_ube2w/seed-4_sample-4/model.cif,0.65,0.75,0.7,,,,1.474,sumo2_k11_tetrahedral_ube2w,True,seed-4_sample-4
True,4,1.107,1.301,1.829,2.728,B/91,2.728,True,True,UBGT,1.829,328.6,False,1.503,7,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-5_sample-0,sumo2_k11_tetrahedral_ube2w/seed-5_sample-0/model.cif,0.63,0.74,0.66,,,,1.503,sumo2_k11_tetrahedral_ube2w,True,seed-5_sample-0
True,4,0.926,1.26,1.81,2.632,B/91,2.632,True,True,UBGT,1.81,327.7,False,1.472,10,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-5_sample-1,sumo2_k11_tetrahedral_ube2w/seed-5_sample-1/model.cif,0.6,0.72,0.65,,,,1.472,sumo2_k11_tetrahedral_ube2w,True,seed-5_sample-1
True,4,0.893,1.267,1.789,2.642,B/91,2.642,True,True,UBGT,1.789,329.4,False,1.454,7,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-5_sample-2,sumo2_k11_tetrahedral_ube2w/seed-5_sample-2/model.cif,0.61,0.72,0.66,,,,1.454,sumo2_k11_tetrahedral_ube2w,True,seed-5_sample-2
True,4,0.957,1.33,1.809,2.638,B/91,2.638,True,True,UBGT,1.809,326.9,False,1.475,6,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-5_sample-3,sumo2_k11_tetrahedral_ube2w/seed-5_sample-3/model.cif,0.6,0.71,0.65,,,,1.475,sumo2_k11_tetrahedral_ube2w,True,seed-5_sample-3
True,4,0.991,1.179,1.785,2.618,B/91,2.618,True,True,UBGT,1.785,328.6,False,1.443,7,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-5_sample-4,sumo2_k11_tetrahedral_ube2w/seed-5_sample-4/model.cif,0.59,0.71,0.64,,,,1.443,sumo2_k11_tetrahedral_ube2w,True,seed-5_sample-4
True,4,0.936,1.107,1.758,2.559,B/91,2.559,True,True,UBGT,1.758,326.5,False,1.404,11,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-6_sample-0,sumo2_k11_tetrahedral_ube2w/seed-6_sample-0/model.cif,0.6,0.72,0.65,,,,1.404,sumo2_k11_tetrahedral_ube2w,True,seed-6_sample-0
True,4,1.215,1.385,1.845,2.736,B/91,2.736,True,True,UBGT,1.845,328.3,False,1.553,20,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-6_sample-1,sumo2_k11_tetrahedral_ube2w/seed-6_sample-1/model.cif,0.63,0.74,0.67,,,,1.553,sumo2_k11_tetrahedral_ube2w,True,seed-6_sample-1
True,4,1.103,1.292,1.773,2.592,B/91,2.592,True,True,UBGT,1.773,330.1,False,1.462,8,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-6_sample-2,sumo2_k11_tetrahedral_ube2w/seed-6_sample-2/model.cif,0.62,0.72,0.67,,,,1.462,sumo2_k11_tetrahedral_ube2w,True,seed-6_sample-2
True,4,0.893,1.237,1.804,2.66,B/91,2.66,True,True,UBGT,1.804,329.4,False,1.471,7,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-6_sample-3,sumo2_k11_tetrahedral_ube2w/seed-6_sample-3/model.cif,0.59,0.71,0.64,,,,1.471,sumo2_k11_tetrahedral_ube2w,True,seed-6_sample-3
True,4,0.897,1.219,1.768,2.596,B/91,2.596,True,True,UBGT,1.768,328.9,False,1.444,7,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-6_sample-4,sumo2_k11_tetrahedral_ube2w/seed-6_sample-4/model.cif,0.59,0.72,0.64,,,,1.444,sumo2_k11_tetrahedral_ube2w,True,seed-6_sample-4
True,4,0.954,1.383,1.804,2.651,B/91,2.651,True,True,UBGT,1.804,330.6,False,1.478,11,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-7_sample-0,sumo2_k11_tetrahedral_ube2w/seed-7_sample-0/model.cif,0.62,0.73,0.68,,,,1.478,sumo2_k11_tetrahedral_ube2w,True,seed-7_sample-0
True,4,0.972,1.217,1.792,2.633,B/91,2.633,True,True,UBGT,1.792,328.9,False,1.473,8,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-7_sample-1,sumo2_k11_tetrahedral_ube2w/seed-7_sample-1/model.cif,0.61,0.72,0.67,,,,1.473,sumo2_k11_tetrahedral_ube2w,True,seed-7_sample-1
True,4,0.984,1.472,1.788,2.602,B/91,2.602,True,True,UBGT,1.788,329.1,False,1.467,7,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-7_sample-2,sumo2_k11_tetrahedral_ube2w/seed-7_sample-2/model.cif,0.63,0.72,0.68,,,,1.467,sumo2_k11_tetrahedral_ube2w,True,seed-7_sample-2
True,4,0.98,1.234,1.806,2.627,B/91,2.627,True,True,UBGT,1.806,329.2,False,1.455,9,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-7_sample-3,sumo2_k11_tetrahedral_ube2w/seed-7_sample-3/model.cif,0.61,0.72,0.66,,,,1.455,sumo2_k11_tetrahedral_ube2w,True,seed-7_sample-3
True,4,1.022,1.423,1.784,2.6,B/91,2.6,True,True,UBGT,1.784,328.6,False,1.466,15,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-7_sample-4,sumo2_k11_tetrahedral_ube2w/seed-7_sample-4/model.cif,0.65,0.75,0.69,,,,1.466,sumo2_k11_tetrahedral_ube2w,True,seed-7_sample-4
True,4,0.968,1.39,1.799,2.601,B/91,2.601,True,True,UBGT,1.799,329.5,False,1.474,6,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-8_sample-0,sumo2_k11_tetrahedral_ube2w/seed-8_sample-0/model.cif,0.62,0.73,0.67,,,,1.474,sumo2_k11_tetrahedral_ube2w,True,seed-8_sample-0
True,4,1.084,1.163,1.834,2.675,B/91,2.675,True,True,UBGT,1.834,328.3,False,1.498,14,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-8_sample-1,sumo2_k11_tetrahedral_ube2w/seed-8_sample-1/model.cif,0.6,0.72,0.66,,,,1.498,sumo2_k11_tetrahedral_ube2w,True,seed-8_sample-1
True,4,0.895,1.315,1.781,2.621,B/91,2.621,True,True,UBGT,1.781,327.8,False,1.497,7,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-8_sample-2,sumo2_k11_tetrahedral_ube2w/seed-8_sample-2/model.cif,0.61,0.72,0.66,,,,1.497,sumo2_k11_tetrahedral_ube2w,True,seed-8_sample-2
True,4,1.118,1.341,1.809,2.609,B/91,2.609,True,True,UBGT,1.809,327.7,False,1.5,12,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-8_sample-3,sumo2_k11_tetrahedral_ube2w/seed-8_sample-3/model.cif,0.65,0.75,0.7,,,,1.5,sumo2_k11_tetrahedral_ube2w,True,seed-8_sample-3
True,4,0.924,1.306,1.804,2.633,B/91,2.633,True,True,UBGT,1.804,328.4,False,1.473,11,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-8_sample-4,sumo2_k11_tetrahedral_ube2w/seed-8_sample-4/model.cif,0.64,0.74,0.68,,,,1.473,sumo2_k11_tetrahedral_ube2w,True,seed-8_sample-4
True,4,0.814,1.25,1.734,2.585,B/91,2.585,True,True,UBGT,1.734,325.4,False,1.423,8,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-9_sample-0,sumo2_k11_tetrahedral_ube2w/seed-9_sample-0/model.cif,0.54,0.68,0.61,,,,1.423,sumo2_k11_tetrahedral_ube2w,True,seed-9_sample-0
True,4,1.001,1.159,1.799,2.653,B/91,2.653,True,True,UBGT,1.799,326.0,False,1.446,8,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-9_sample-1,sumo2_k11_tetrahedral_ube2w/seed-9_sample-1/model.cif,0.59,0.72,0.67,,,,1.446,sumo2_k11_tetrahedral_ube2w,True,seed-9_sample-1
True,4,1.005,1.233,1.745,2.499,B/91,2.499,True,True,UBGT,1.745,328.0,False,1.403,10,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-9_sample-2,sumo2_k11_tetrahedral_ube2w/seed-9_sample-2/model.cif,0.59,0.72,0.65,,,,1.403,sumo2_k11_tetrahedral_ube2w,True,seed-9_sample-2
True,4,0.863,1.173,1.764,2.576,B/91,2.576,True,True,UBGT,1.764,325.9,False,1.407,7,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-9_sample-3,sumo2_k11_tetrahedral_ube2w/seed-9_sample-3/model.cif,0.56,0.7,0.61,,,,1.407,sumo2_k11_tetrahedral_ube2w,True,seed-9_sample-3
True,4,0.949,1.234,1.793,2.646,B/91,2.646,True,True,UBGT,1.793,327.4,False,1.428,7,A:96;B:151;G:1;L:1;U:74,sumo2_k11_tetrahedral_ube2w,seed-9_sample-4,sumo2_k11_tetrahedral_ube2w/seed-9_sample-4/model.cif,0.58,0.7,0.64,,,,1.428,sumo2_k11_tetrahedral_ube2w,True,seed-9_sample-4
True,1,0.998,,,4.384,B/91,4.384,True,False,,,,,,13,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-10_sample-0,sumo2_k11_xisok_ube2w/seed-10_sample-0/model.cif,0.35,0.64,0.45,,,,,sumo2_k11_xisok_ube2w,True,seed-10_sample-0
True,1,1.164,,,4.927,B/91,4.927,True,False,,,,,,8,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-10_sample-1,sumo2_k11_xisok_ube2w/seed-10_sample-1/model.cif,0.42,0.65,0.52,,,,,sumo2_k11_xisok_ube2w,True,seed-10_sample-1
True,1,1.021,,,4.582,B/151,1.561,False,False,,,,,,15,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-10_sample-2,sumo2_k11_xisok_ube2w/seed-10_sample-2/model.cif,0.57,0.66,0.63,,,,,sumo2_k11_xisok_ube2w,True,seed-10_sample-2
True,1,0.944,,,4.132,B/151,1.856,False,False,,,,,,7,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-10_sample-3,sumo2_k11_xisok_ube2w/seed-10_sample-3/model.cif,0.47,0.64,0.54,,,,,sumo2_k11_xisok_ube2w,True,seed-10_sample-3
True,1,0.975,,,4.948,B/151,1.315,False,False,,,,,,5,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-10_sample-4,sumo2_k11_xisok_ube2w/seed-10_sample-4/model.cif,0.56,0.65,0.61,,,,,sumo2_k11_xisok_ube2w,True,seed-10_sample-4
True,1,1.165,,,4.89,B/91,4.89,True,False,,,,,,13,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-11_sample-0,sumo2_k11_xisok_ube2w/seed-11_sample-0/model.cif,0.41,0.65,0.51,,,,,sumo2_k11_xisok_ube2w,True,seed-11_sample-0
True,1,0.911,,,4.599,B/91,4.599,True,False,,,,,,8,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-11_sample-1,sumo2_k11_xisok_ube2w/seed-11_sample-1/model.cif,0.39,0.63,0.48,,,,,sumo2_k11_xisok_ube2w,True,seed-11_sample-1
True,1,1.175,,,5.14,B/91,5.14,True,False,,,,,,4,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-11_sample-2,sumo2_k11_xisok_ube2w/seed-11_sample-2/model.cif,0.38,0.63,0.45,,,,,sumo2_k11_xisok_ube2w,True,seed-11_sample-2
True,1,1.138,,,4.518,B/91,4.518,True,False,,,,,,12,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-11_sample-3,sumo2_k11_xisok_ube2w/seed-11_sample-3/model.cif,0.39,0.65,0.49,,,,,sumo2_k11_xisok_ube2w,True,seed-11_sample-3
True,1,1.116,,,5.016,B/151,4.457,False,False,,,,,,16,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-11_sample-4,sumo2_k11_xisok_ube2w/seed-11_sample-4/model.cif,0.3,0.64,0.4,,,,,sumo2_k11_xisok_ube2w,True,seed-11_sample-4
True,1,0.997,,,4.24,B/91,4.24,True,False,,,,,,6,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-12_sample-0,sumo2_k11_xisok_ube2w/seed-12_sample-0/model.cif,0.56,0.65,0.62,,,,,sumo2_k11_xisok_ube2w,True,seed-12_sample-0
True,1,1.013,,,4.051,B/91,4.051,True,False,,,,,,9,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-12_sample-1,sumo2_k11_xisok_ube2w/seed-12_sample-1/model.cif,0.54,0.65,0.61,,,,,sumo2_k11_xisok_ube2w,True,seed-12_sample-1
True,1,0.938,,,4.285,B/91,4.285,True,False,,,,,,10,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-12_sample-2,sumo2_k11_xisok_ube2w/seed-12_sample-2/model.cif,0.47,0.64,0.54,,,,,sumo2_k11_xisok_ube2w,True,seed-12_sample-2
True,1,0.777,,,4.152,B/91,4.152,True,False,,,,,,7,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-12_sample-3,sumo2_k11_xisok_ube2w/seed-12_sample-3/model.cif,0.28,0.62,0.38,,,,,sumo2_k11_xisok_ube2w,True,seed-12_sample-3
True,1,1.162,,,5.535,B/91,5.535,True,False,,,,,,9,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-12_sample-4,sumo2_k11_xisok_ube2w/seed-12_sample-4/model.cif,0.6,0.67,0.63,,,,,sumo2_k11_xisok_ube2w,True,seed-12_sample-4
True,1,0.824,,,4.129,B/91,4.129,True,False,,,,,,7,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-13_sample-0,sumo2_k11_xisok_ube2w/seed-13_sample-0/model.cif,0.36,0.63,0.46,,,,,sumo2_k11_xisok_ube2w,True,seed-13_sample-0
True,1,1.141,,,4.734,B/91,4.734,True,False,,,,,,4,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-13_sample-1,sumo2_k11_xisok_ube2w/seed-13_sample-1/model.cif,0.36,0.64,0.44,,,,,sumo2_k11_xisok_ube2w,True,seed-13_sample-1
True,1,1.067,,,4.507,B/91,4.507,True,False,,,,,,6,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-13_sample-2,sumo2_k11_xisok_ube2w/seed-13_sample-2/model.cif,0.37,0.63,0.45,,,,,sumo2_k11_xisok_ube2w,True,seed-13_sample-2
True,1,1.042,,,4.103,B/91,4.103,True,False,,,,,,5,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-13_sample-3,sumo2_k11_xisok_ube2w/seed-13_sample-3/model.cif,0.34,0.62,0.43,,,,,sumo2_k11_xisok_ube2w,True,seed-13_sample-3
True,1,1.172,,,4.735,B/91,4.735,True,False,,,,,,6,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-13_sample-4,sumo2_k11_xisok_ube2w/seed-13_sample-4/model.cif,0.36,0.63,0.43,,,,,sumo2_k11_xisok_ube2w,True,seed-13_sample-4
True,1,0.822,,,4.482,B/91,4.482,True,False,,,,,,8,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-14_sample-0,sumo2_k11_xisok_ube2w/seed-14_sample-0/model.cif,0.42,0.64,0.5,,,,,sumo2_k11_xisok_ube2w,True,seed-14_sample-0
True,1,1.178,,,5.31,B/91,5.31,True,False,,,,,,15,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-14_sample-1,sumo2_k11_xisok_ube2w/seed-14_sample-1/model.cif,0.37,0.66,0.46,,,,,sumo2_k11_xisok_ube2w,True,seed-14_sample-1
True,1,0.817,,,4.075,B/91,4.075,True,False,,,,,,10,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-14_sample-2,sumo2_k11_xisok_ube2w/seed-14_sample-2/model.cif,0.38,0.65,0.47,,,,,sumo2_k11_xisok_ube2w,True,seed-14_sample-2
True,1,0.923,,,4.471,B/91,4.471,True,False,,,,,,8,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-14_sample-3,sumo2_k11_xisok_ube2w/seed-14_sample-3/model.cif,0.4,0.63,0.49,,,,,sumo2_k11_xisok_ube2w,True,seed-14_sample-3
True,1,0.775,,,4.452,B/91,4.452,True,False,,,,,,9,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-14_sample-4,sumo2_k11_xisok_ube2w/seed-14_sample-4/model.cif,0.41,0.64,0.5,,,,,sumo2_k11_xisok_ube2w,True,seed-14_sample-4
True,1,1.135,,,4.441,B/91,4.441,True,False,,,,,,7,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-15_sample-0,sumo2_k11_xisok_ube2w/seed-15_sample-0/model.cif,0.54,0.65,0.59,,,,,sumo2_k11_xisok_ube2w,True,seed-15_sample-0
True,1,0.955,,,4.392,B/91,4.392,True,False,,,,,,9,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-15_sample-1,sumo2_k11_xisok_ube2w/seed-15_sample-1/model.cif,0.34,0.63,0.45,,,,,sumo2_k11_xisok_ube2w,True,seed-15_sample-1
True,1,1.161,,,4.595,B/91,4.595,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-15_sample-2,sumo2_k11_xisok_ube2w/seed-15_sample-2/model.cif,0.3,0.64,0.38,,,,,sumo2_k11_xisok_ube2w,True,seed-15_sample-2
True,1,0.936,,,4.057,B/91,4.057,True,False,,,,,,6,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-15_sample-3,sumo2_k11_xisok_ube2w/seed-15_sample-3/model.cif,0.45,0.64,0.54,,,,,sumo2_k11_xisok_ube2w,True,seed-15_sample-3
True,1,0.995,,,4.247,B/91,4.247,True,False,,,,,,6,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-15_sample-4,sumo2_k11_xisok_ube2w/seed-15_sample-4/model.cif,0.49,0.65,0.56,,,,,sumo2_k11_xisok_ube2w,True,seed-15_sample-4
True,1,0.976,,,4.167,B/91,4.167,True,False,,,,,,6,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-16_sample-0,sumo2_k11_xisok_ube2w/seed-16_sample-0/model.cif,0.56,0.65,0.62,,,,,sumo2_k11_xisok_ube2w,True,seed-16_sample-0
True,1,0.889,,,4.056,B/91,4.056,True,False,,,,,,6,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-16_sample-1,sumo2_k11_xisok_ube2w/seed-16_sample-1/model.cif,0.4,0.64,0.48,,,,,sumo2_k11_xisok_ube2w,True,seed-16_sample-1
True,1,1.147,,,4.638,B/151,1.974,False,False,,,,,,12,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-16_sample-2,sumo2_k11_xisok_ube2w/seed-16_sample-2/model.cif,0.33,0.64,0.42,,,,,sumo2_k11_xisok_ube2w,True,seed-16_sample-2
True,1,1.139,,,4.56,B/91,4.56,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-16_sample-3,sumo2_k11_xisok_ube2w/seed-16_sample-3/model.cif,0.55,0.66,0.59,,,,,sumo2_k11_xisok_ube2w,True,seed-16_sample-3
True,1,0.931,,,3.906,B/91,3.906,True,True,,,,,,8,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-16_sample-4,sumo2_k11_xisok_ube2w/seed-16_sample-4/model.cif,0.47,0.64,0.56,,,,,sumo2_k11_xisok_ube2w,True,seed-16_sample-4
True,1,0.935,,,4.101,B/91,4.101,True,False,,,,,,9,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-17_sample-0,sumo2_k11_xisok_ube2w/seed-17_sample-0/model.cif,0.41,0.63,0.49,,,,,sumo2_k11_xisok_ube2w,True,seed-17_sample-0
True,1,0.928,,,4.191,B/151,3.56,False,False,,,,,,9,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-17_sample-1,sumo2_k11_xisok_ube2w/seed-17_sample-1/model.cif,0.51,0.64,0.58,,,,,sumo2_k11_xisok_ube2w,True,seed-17_sample-1
True,1,0.921,,,4.364,B/151,3.075,False,False,,,,,,6,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-17_sample-2,sumo2_k11_xisok_ube2w/seed-17_sample-2/model.cif,0.44,0.63,0.51,,,,,sumo2_k11_xisok_ube2w,True,seed-17_sample-2
True,1,1.075,,,3.98,B/91,3.98,True,True,,,,,,9,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-17_sample-3,sumo2_k11_xisok_ube2w/seed-17_sample-3/model.cif,0.35,0.63,0.44,,,,,sumo2_k11_xisok_ube2w,True,seed-17_sample-3
True,1,1.156,,,5.78,B/91,5.78,True,False,,,,,,12,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-17_sample-4,sumo2_k11_xisok_ube2w/seed-17_sample-4/model.cif,0.34,0.65,0.44,,,,,sumo2_k11_xisok_ube2w,True,seed-17_sample-4
True,1,1.142,,,4.764,B/91,4.764,True,False,,,,,,15,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-18_sample-0,sumo2_k11_xisok_ube2w/seed-18_sample-0/model.cif,0.37,0.63,0.45,,,,,sumo2_k11_xisok_ube2w,True,seed-18_sample-0
True,1,1.119,,,4.993,B/91,4.993,True,False,,,,,,14,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-18_sample-1,sumo2_k11_xisok_ube2w/seed-18_sample-1/model.cif,0.47,0.65,0.53,,,,,sumo2_k11_xisok_ube2w,True,seed-18_sample-1
True,1,0.867,,,4.661,B/91,4.661,True,False,,,,,,5,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-18_sample-2,sumo2_k11_xisok_ube2w/seed-18_sample-2/model.cif,0.39,0.63,0.48,,,,,sumo2_k11_xisok_ube2w,True,seed-18_sample-2
True,1,0.878,,,4.667,B/91,4.667,True,False,,,,,,12,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-18_sample-3,sumo2_k11_xisok_ube2w/seed-18_sample-3/model.cif,0.44,0.65,0.51,,,,,sumo2_k11_xisok_ube2w,True,seed-18_sample-3
True,1,0.964,,,4.477,B/91,4.477,True,False,,,,,,12,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-18_sample-4,sumo2_k11_xisok_ube2w/seed-18_sample-4/model.cif,0.33,0.64,0.44,,,,,sumo2_k11_xisok_ube2w,True,seed-18_sample-4
True,1,1.146,,,4.596,B/91,4.596,True,False,,,,,,7,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-19_sample-0,sumo2_k11_xisok_ube2w/seed-19_sample-0/model.cif,0.34,0.63,0.41,,,,,sumo2_k11_xisok_ube2w,True,seed-19_sample-0
True,1,0.952,,,4.143,B/91,4.143,True,False,,,,,,8,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-19_sample-1,sumo2_k11_xisok_ube2w/seed-19_sample-1/model.cif,0.55,0.65,0.61,,,,,sumo2_k11_xisok_ube2w,True,seed-19_sample-1
True,1,1.167,,,5.662,B/91,5.662,True,False,,,,,,7,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-19_sample-2,sumo2_k11_xisok_ube2w/seed-19_sample-2/model.cif,0.48,0.64,0.52,,,,,sumo2_k11_xisok_ube2w,True,seed-19_sample-2
True,1,0.941,,,4.466,B/91,4.466,True,False,,,,,,6,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-19_sample-3,sumo2_k11_xisok_ube2w/seed-19_sample-3/model.cif,0.41,0.63,0.5,,,,,sumo2_k11_xisok_ube2w,True,seed-19_sample-3
True,1,0.945,,,4.198,B/151,2.581,False,False,,,,,,5,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-19_sample-4,sumo2_k11_xisok_ube2w/seed-19_sample-4/model.cif,0.33,0.63,0.41,,,,,sumo2_k11_xisok_ube2w,True,seed-19_sample-4
True,1,0.779,,,4.902,B/91,4.902,True,False,,,,,,9,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-1_sample-0,sumo2_k11_xisok_ube2w/seed-1_sample-0/model.cif,0.38,0.64,0.48,,,,,sumo2_k11_xisok_ube2w,True,seed-1_sample-0
True,1,1.192,,,4.907,B/91,4.907,True,False,,,,,,9,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-1_sample-1,sumo2_k11_xisok_ube2w/seed-1_sample-1/model.cif,0.37,0.63,0.44,,,,,sumo2_k11_xisok_ube2w,True,seed-1_sample-1
True,1,1.142,,,6.7,B/91,6.7,True,False,,,,,,14,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-1_sample-2,sumo2_k11_xisok_ube2w/seed-1_sample-2/model.cif,0.33,0.65,0.43,,,,,sumo2_k11_xisok_ube2w,True,seed-1_sample-2
True,1,1.16,,,4.8,B/91,4.8,True,False,,,,,,13,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-1_sample-3,sumo2_k11_xisok_ube2w/seed-1_sample-3/model.cif,0.48,0.66,0.54,,,,,sumo2_k11_xisok_ube2w,True,seed-1_sample-3
True,1,1.12,,,4.865,B/91,4.865,True,False,,,,,,13,A:96;B:151;L:1,sumo2_k11_xisok_ube2w,seed-1_sample-4,sumo2_k11_xisok_ube2w/seed-1_sample-4/model.cif,0.43,0.67,0.5,,,,,sumo2_k11_xisok_ube2w,True,seed-1_sample-4
